"log_id";"user";"trial";"new_answer";"new_certitude";"cant_answer";"isImprecis";"aHistory";"cHistory"
"665";"1692680977";"8";"[""Grand corbeau"",""Corneille noire"",""Corbeau freux""]";"5";"0";"1";"""[""Grand corbeau"",""Corneille noire"",""Corbeau freux""]""";"""[""5""]"""
"668";"1692680977";"10";"[""Mesange charbonniere"",""Mesange nonnette""]";"5";"0";"1";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"""[""5""]"""
"670";"1692680977";"11";"";NULL;"1";"1";"";""
"672";"1692680977";"12";"";NULL;"1";"1";"";""
"674";"1692680977";"14";"";NULL;"1";"1";"";""
"678";"1692680977";"15";"[""Choucas des tours"",""Corneille noire""]";"5";"0";"1";"""[""Choucas des tours"",""Corneille noire""]""";"""[""5""]"""
"681";"1692680977";"16";"""Grand corbeau""";"3";"0";"1";"""[""Grand corbeau""]""";"""[""3""]"""
"683";"1692680977";"18";"[""Grand corbeau"",""Choucas des tours"",""Corbeau freux""]";"5";"0";"0";"""[""Grand corbeau"",""Corbeau freux""]""";"""[""5""]"""
"199";"1737897289";"0";"[""Mesange charbonniere"",""Mesange nonnette""]";"5";"0";"1";"""[""Mesange charbonniere"",""Mesange nonnette""]""";"""[""5""]"""
"206";"1737897289";"1";"""Corbeau freux""";"3";"0";"1";"""[""Corbeau freux""]""";"""[""3""]"""
"213";"1737897289";"2";"""Mesange noire""";"3";"0";"1";"""[""Mesange noire""]""";"""[""3""]"""
"226";"1737897289";"4";"""Mesange charbonniere""";"4";"0";"1";"""[""Mesange charbonniere""]""";"""[""4""]"""
"230";"1737897289";"5";"[""Corbeau freux"",""Grand corbeau""]";"6";"0";"1";"""[""Grand corbeau"",""Corbeau freux""]""";"""[""6""]"""
"236";"1737897289";"6";"""Corneille noire""";"3";"0";"1";"""[""Corneille noire""]""";"""[""3""]"""
"239";"1737897289";"7";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""5""]"""
"242";"1737897289";"8";"""Grand corbeau""";"5";"0";"1";"""[""Corbeau freux"",""Grand corbeau""]""";"""[""5""]"""
"245";"1737897289";"9";"";NULL;"1";"1";"";""
"249";"1737897289";"10";"[""Mesange nonnette"",""Mesange noire""]";"6";"0";"1";"""[""Mesange nonnette"",""Mesange noire""]""";"""[""6""]"""
"254";"1737897289";"12";"""Mesange noire""";"5";"0";"1";"""[""Mesange noire""]""";"""[""5""]"""
"259";"1737897289";"15";"[""Corbeau freux"",""Grand corbeau""]";"5";"0";"1";"""[""Corbeau freux"",""Grand corbeau""]""";"""[""5""]"""
"263";"1737897289";"16";"";NULL;"1";"1";"";""
"264";"1737897289";"17";"";NULL;"1";"1";"";""
"268";"1737897289";"18";"""Corneille noire""";"3";"0";"1";"""[""Corneille noire""]""";"""[""3""]"""
"271";"1737897289";"19";"""Pigeon ramier""";"3";"0";"1";"""[""Pigeon ramier""]""";"""[""3""]"""
"592";"1746142877";"0";"""Mesange nonnette""";"5";"0";"1";"""[""Mesange nonnette""]""";"""[""3"",""5""]"""
"599";"1746142877";"2";"";NULL;"1";"1";"";""
"615";"1746142877";"10";"";NULL;"1";"1";"";""
"619";"1746142877";"12";"";NULL;"1";"0";"";""
"621";"1746142877";"13";"";NULL;"1";"0";"";""
"630";"1746142877";"15";"";NULL;"1";"1";"";""
"633";"1746142877";"16";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""7"",""6"",""5""]"""
"638";"1746142877";"18";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""5""]"""
"613";"1749142946";"0";"";NULL;"1";"1";"";""
"617";"1749142946";"1";"";NULL;"1";"1";"";""
"620";"1749142946";"2";"";NULL;"1";"1";"";""
"623";"1749142946";"3";"";NULL;"1";"0";"";""
"625";"1749142946";"5";"";NULL;"1";"1";"";""
"627";"1749142946";"6";"";NULL;"1";"1";"";""
"629";"1749142946";"8";"";NULL;"1";"1";"";""
"632";"1749142946";"10";"";NULL;"1";"1";"";""
"634";"1749142946";"11";"";NULL;"1";"1";"";""
"636";"1749142946";"12";"";NULL;"1";"1";"";""
"637";"1749142946";"14";"";NULL;"1";"1";"";""
"639";"1749142946";"15";"";NULL;"1";"1";"";""
"641";"1749142946";"16";"";NULL;"1";"1";"";""
"643";"1749142946";"18";"";NULL;"1";"1";"";""
"74";"1768192100";"0";"";NULL;"1";"1";"";""
"77";"1768192100";"1";"[""Grand corbeau"",""Corbeau freux""]";"5";"0";"1";"""[""Corbeau freux"",""Grand corbeau""]""";"""[""5""]"""
"81";"1768192100";"2";"";NULL;"1";"1";"";""
"83";"1768192100";"3";"";NULL;"1";"1";"";""
"86";"1768192100";"4";"";NULL;"1";"1";"";""
"87";"1768192100";"5";"";NULL;"1";"1";"";""
"88";"1768192100";"6";"";NULL;"1";"1";"";""
"89";"1768192100";"7";"";NULL;"1";"1";"";""
"91";"1768192100";"8";"";NULL;"1";"1";"";""
"93";"1768192100";"9";"";NULL;"1";"0";"";""
"95";"1768192100";"10";"";NULL;"1";"1";"";""
"99";"1768192100";"11";"";NULL;"1";"1";"";""
"102";"1768192100";"12";"";NULL;"1";"1";"";""
"105";"1768192100";"13";"";NULL;"1";"0";"";""
"116";"1768192100";"14";"[""Mesange charbonniere"",""Mesange nonnette""]";"6";"0";"1";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"""[""6""]"""
"122";"1768192100";"15";"[""Grand corbeau"",""Corbeau freux""]";"7";"0";"0";"""[""Corbeau freux""]""";"""[""7"",""6"",""7""]"""
"123";"1768192100";"16";"[""Grand corbeau"",""Corbeau freux""]";"7";"0";"0";"""[""Corbeau freux""]""";"""[""7""]"""
"127";"1768192100";"17";"[""Pigeon ramier"",""Pigeon biset""]";"6";"0";"0";"""[""Pigeon ramier""]""";"""[""6""]"""
"131";"1768192100";"18";"[""Grand corbeau"",""Corbeau freux""]";"6";"0";"0";"""[""Pigeon biset"",""Corbeau freux""]""";"""[""6""]"""
"135";"1768192100";"19";"[""Pigeon ramier"",""Pigeon biset""]";"7";"0";"0";"""[""Pigeon biset""]""";"""[""7""]"""
"338";"1807953594";"0";"[""Mesange charbonniere"",""Mesange noire""]";"3";"0";"1";"""[""Mesange noire"",""Mesange charbonniere""]""";"""[""3""]"""
"353";"1807953594";"1";"""Corbeau freux""";"5";"0";"1";"""[""Corbeau freux""]""";"""[""3"",""5""]"""
"372";"1807953594";"2";"[""Mesange charbonniere"",""Corneille noire"",""Mesange noire""]";"5";"0";"1";"""[""Corneille noire"",""Mesange charbonniere"",""Mesange noire""]""";"""[""5""]"""
"385";"1807953594";"4";"""Mesange nonnette""";"2";"0";"1";"""[""Mesange nonnette""]""";"""[""2""]"""
"398";"1807953594";"5";"[""Corneille noire"",""Corbeau freux""]";"5";"0";"1";"""[""Corneille noire"",""Corbeau freux""]""";"""[""5""]"""
"426";"1807953594";"6";"""Corbeau freux""";"3";"0";"1";"""[""Corbeau freux""]""";"""[""6"",""6"",""6"",""3""]"""
"434";"1807953594";"7";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""6"",""5""]"""
"447";"1807953594";"8";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""5""]"""
"454";"1807953594";"9";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""4""]"""
"468";"1807953594";"10";"[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]";"6";"0";"1";"""[""Mesange nonnette"",""Mesange charbonniere"",""Mesange noire""]""";"""[""6""]"""
"480";"1807953594";"11";"[""Grand corbeau"",""Corbeau freux""]";"3";"0";"1";"""[""Grand corbeau"",""Corbeau freux""]""";"""[""3""]"""
"488";"1807953594";"12";"[""Mesange charbonniere"",""Mesange noire""]";"4";"0";"1";"""[""Mesange charbonniere"",""Mesange noire""]""";"""[""4""]"""
"504";"1807953594";"14";"""Mesange nonnette""";"5";"0";"1";"""[""Mesange nonnette""]""";"""[""5""]"""
"510";"1807953594";"15";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""5""]"""
"516";"1807953594";"16";"""Corbeau freux""";"3";"0";"1";"""[""Corbeau freux""]""";"""[""3""]"""
"523";"1807953594";"17";"""Pigeon ramier""";"4";"0";"1";"""[""Pigeon ramier""]""";"""[""4""]"""
"529";"1807953594";"18";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""5""]"""
"536";"1807953594";"19";"""Pigeon biset""";"3";"0";"1";"""[""Pigeon biset""]""";"""[""3""]"""
"404";"1809058702";"0";"[""Mesange charbonniere"",""Mesange noire"",""Mesange nonnette""]";"5";"0";"0";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"""[""5""]"""
"412";"1809058702";"1";"[""Corneille noire"",""Corbeau freux""]";"5";"0";"1";"""[""Corbeau freux"",""Corneille noire""]""";"""[""5""]"""
"423";"1809058702";"2";"[""Corneille noire"",""Mesange nonnette""]";"5";"0";"1";"""[""Corneille noire"",""Mesange nonnette""]""";"""[""5""]"""
"433";"1809058702";"3";"[""Rouge gorge"",""Choucas des tours""]";"5";"0";"1";"""[""Rouge gorge"",""Choucas des tours""]""";"""[""5""]"""
"437";"1809058702";"4";"[""Rouge gorge"",""Choucas des tours""]";"6";"0";"1";"""[""Rouge gorge"",""Choucas des tours""]""";"""[""6""]"""
"443";"1809058702";"5";"";NULL;"1";"1";"";""
"446";"1809058702";"6";"";NULL;"1";"1";"";""
"449";"1809058702";"7";"";NULL;"1";"1";"";""
"451";"1809058702";"8";"";NULL;"1";"1";"";""
"456";"1809058702";"9";"";NULL;"1";"1";"";""
"460";"1809058702";"10";"";NULL;"1";"1";"";""
"465";"1809058702";"12";"[""Mesange charbonniere"",""Mesange nonnette""]";"6";"0";"0";"""[""Mesange nonnette""]""";"""[""6""]"""
"473";"1809058702";"15";"";NULL;"1";"0";"";""
"279";"1872010768";"0";"""Mesange charbonniere""";"2";"0";"1";"""[""Mesange charbonniere""]""";"""[""2""]"""
"280";"1872010768";"1";"""Mesange noire""";"2";"0";"1";"""[""Mesange noire""]""";"""[""2""]"""
"301";"1872010768";"2";"""Mesange nonnette""";"2";"0";"1";"""[""Mesange nonnette""]""";"""[""2""]"""
"309";"1872010768";"3";"""Rouge gorge""";"3";"0";"1";"""[""Rouge gorge""]""";"""[""3""]"""
"312";"1872010768";"4";"""Mesange charbonniere""";"2";"0";"1";"""[""Mesange charbonniere""]""";"""[""2""]"""
"319";"1872010768";"5";"""Corneille noire""";"4";"0";"1";"""[""Corneille noire""]""";"""[""4""]"""
"324";"1872010768";"6";"""Corneille noire""";"4";"0";"1";"""[""Corneille noire""]""";"""[""4""]"""
"332";"1872010768";"7";"""Pigeon ramier""";"4";"0";"1";"""[""Pigeon ramier""]""";"""[""4""]"""
"341";"1872010768";"8";"""Mesange noire""";"4";"0";"1";"""[""Mesange noire""]""";"""[""4""]"""
"348";"1872010768";"9";"""Pigeon ramier""";"4";"0";"1";"""[""Pigeon ramier""]""";"""[""4""]"""
"354";"1872010768";"10";"";NULL;"1";"1";"";""
"359";"1872010768";"11";"";NULL;"1";"1";"";""
"366";"1872010768";"12";"""Mesange nonnette""";"3";"0";"1";"""[""Mesange nonnette""]""";"""[""3""]"""
"374";"1872010768";"13";"";NULL;"1";"1";"";""
"382";"1872010768";"14";"";NULL;"1";"1";"";""
"386";"1872010768";"15";"""Corneille noire""";"4";"0";"1";"""[""Corneille noire""]""";"""[""4""]"""
"396";"1872010768";"16";"""Mesange noire""";"3";"0";"1";"""[""Mesange noire""]""";"""[""3""]"""
"403";"1872010768";"17";"";NULL;"1";"1";"";""
"411";"1872010768";"18";"";NULL;"1";"0";"";""
"420";"1872010768";"19";"";NULL;"1";"1";"";""
"418";"1935966009";"0";"""Mesange noire""";"5";"0";"1";"""[""Mesange noire""]""";"""[""5""]"""
"438";"1935966009";"1";"""Corneille noire""";"4";"0";"1";"""[""Corneille noire""]""";"""[""4""]"""
"444";"1935966009";"2";"""Mesange noire""";"5";"0";"1";"""[""Mesange noire""]""";"""[""6"",""5""]"""
"452";"1935966009";"3";"""Rouge gorge""";"5";"0";"1";"""[""Rouge gorge""]""";"""[""5""]"""
"461";"1935966009";"4";"";NULL;"1";"1";"";""
"466";"1935966009";"5";"""Corbeau freux""";"5";"0";"1";"""[""Corbeau freux""]""";"""[""5""]"""
"477";"1935966009";"6";"""Choucas des tours""";"4";"0";"1";"""[""Choucas des tours""]""";"""[""4""]"""
"486";"1935966009";"7";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""5"",""4""]"""
"491";"1935966009";"8";"""Corbeau freux""";"5";"0";"1";"""[""Corbeau freux""]""";"""[""5""]"""
"494";"1935966009";"9";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""5""]"""
"499";"1935966009";"10";"""Mesange nonnette""";"4";"0";"1";"""[""Mesange nonnette""]""";"""[""4""]"""
"508";"1935966009";"11";"";NULL;"1";"0";"";""
"509";"1935966009";"12";"";NULL;"1";"0";"";""
"518";"1935966009";"14";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""4""]"""
"519";"1935966009";"15";"""Grand corbeau""";"7";"0";"1";"""[""Grand corbeau""]""";"""[""7""]"""
"525";"1935966009";"16";"""Corneille noire""";"5";"0";"1";"""[""Corneille noire""]""";"""[""5""]"""
"528";"1935966009";"17";"";NULL;"1";"0";"";""
"533";"1935966009";"18";"""Choucas des tours""";"5";"0";"1";"""[""Choucas des tours""]""";"""[""5""]"""
"537";"1935966009";"19";"";NULL;"1";"0";"";""
"380";"1984664722";"0";"[""Mesange nonnette"",""Mesange charbonniere""]";"3";"0";"1";"""[""Mesange nonnette"",""Mesange charbonniere""]""";"""[""3""]"""
"393";"1984664722";"1";"[""Corbeau freux"",""Corneille noire"",""Grand corbeau""]";"3";"0";"1";"""[""Choucas des tours"",""Corbeau freux"",""Corneille noire"",""Grand corbeau""]""";"""[""3""]"""
"406";"1984664722";"2";"[""Mesange noire"",""Mesange charbonniere""]";"6";"0";"0";"""[""Mesange noire""]""";"""[""6"",""5"",""6""]"""
"414";"1984664722";"3";"";NULL;"1";"0";"";""
"419";"1984664722";"4";"";NULL;"1";"0";"";""
"430";"1984664722";"5";"";NULL;"1";"0";"";""
"439";"1984664722";"6";"[""Choucas des tours"",""Corneille noire"",""Grand corbeau""]";"3";"0";"1";"""[""Grand corbeau"",""Corneille noire"",""Choucas des tours""]""";"""[""3""]"""
"455";"1984664722";"7";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"464";"1984664722";"8";"""Corbeau freux""";"3";"0";"1";"""[""Corbeau freux""]""";"""[""3""]"""
"472";"1984664722";"9";"""Pigeon biset""";"3";"0";"1";"""[""Pigeon biset""]""";"""[""3""]"""
"478";"1984664722";"10";"""Mesange noire""";"3";"0";"1";"""[""Mesange noire""]""";"""[""3""]"""
"482";"1984664722";"11";"";NULL;"1";"0";"";""
"485";"1984664722";"12";"";NULL;"1";"0";"";""
"487";"1984664722";"13";"";NULL;"1";"0";"";""
"490";"1984664722";"14";"""Mesange nonnette""";"3";"0";"1";"""[""Mesange nonnette""]""";"""[""3""]"""
"495";"1984664722";"15";"[""Choucas des tours"",""Corbeau freux""]";"3";"0";"1";"""[""Choucas des tours"",""Corbeau freux""]""";"""[""3""]"""
"497";"1984664722";"16";"";NULL;"1";"0";"";""
"498";"1984664722";"17";"";NULL;"1";"0";"";""
"502";"1984664722";"18";"[""Choucas des tours"",""Grand corbeau""]";"3";"0";"1";"""[""Grand corbeau"",""Choucas des tours""]""";"""[""3""]"""
"507";"1984664722";"19";"";NULL;"1";"0";"";""
"512";"2003503349";"0";"[""Mesange noire"",""Mesange charbonniere""]";"2";"0";"1";"""[""Mesange noire"",""Mesange charbonniere"",""Mesange charbonniere""]""";"""[""2""]"""
"514";"2003503349";"1";"";NULL;"1";"1";"";""
"521";"2003503349";"2";"";NULL;"1";"1";"";""
"527";"2003503349";"3";"";NULL;"1";"0";"";""
"534";"2003503349";"4";"[""Mesange charbonniere"",""Choucas des tours""]";"2";"0";"1";"""[""Mesange charbonniere"",""Mesange charbonniere"",""Choucas des tours""]""";"""[""2""]"""
"542";"2003503349";"5";"""Corneille noire""";"1";"0";"1";"""[""Corneille noire"",""Corneille noire"",""Corneille noire"",""Corneille noire""]""";"""[""1""]"""
"547";"2003503349";"6";"";NULL;"1";"1";"";""
"551";"2003503349";"7";"""Pigeon ramier""";"2";"0";"1";"""[""Pigeon ramier""]""";"""[""2""]"""
"555";"2003503349";"8";"";NULL;"1";"1";"";""
"559";"2003503349";"9";"";NULL;"1";"1";"";""
"563";"2003503349";"10";"";NULL;"1";"1";"";""
"565";"2003503349";"11";"";NULL;"1";"1";"";""
"570";"2003503349";"12";"";NULL;"1";"1";"";""
"573";"2003503349";"13";"[""Rouge gorge"",""Choucas des tours""]";"2";"0";"0";"""[""Choucas des tours""]""";"""[""2""]"""
"575";"2003503349";"14";"";NULL;"1";"1";"";""
"577";"2003503349";"15";"";NULL;"1";"1";"";""
"579";"2003503349";"16";"";NULL;"1";"1";"";""
"580";"2003503349";"17";"""Pigeon biset""";"2";"0";"1";"""[""Pigeon biset"",""Pigeon biset"",""Pigeon biset""]""";"""[""2""]"""
"583";"2003503349";"18";"";NULL;"1";"1";"";""
"586";"2003503349";"19";"""Pigeon ramier""";"2";"0";"1";"""[""Pigeon ramier"",""Pigeon ramier""]""";"""[""2""]"""
"650";"2012794081";"0";"[""Mesange noire"",""Mesange charbonniere"",""Mesange nonnette""]";"6";"0";"0";"""[""Mesange noire"",""Choucas des tours"",""Mesange nonnette""]""";"""[""5"",""4"",""5"",""5"",""4"",""5"",""6""]"""
"653";"2012794081";"1";"[""Corbeau freux"",""Corneille noire""]";"5";"0";"1";"""[""Corbeau freux"",""Corneille noire""]""";"""[""5""]"""
"654";"2012794081";"2";"[""Mesange noire"",""Mesange charbonniere""]";"5";"0";"1";"""[""Mesange noire"",""Mesange charbonniere""]""";"""[""5""]"""
"657";"2012794081";"4";"[""Mesange charbonniere"",""Mesange nonnette""]";"5";"0";"1";"""[""Mesange noire"",""Mesange nonnette"",""Mesange charbonniere""]""";"""[""5""]"""
"659";"2012794081";"5";"";NULL;"1";"1";"";""
"660";"2012794081";"6";"[""Corbeau freux"",""Grand corbeau""]";"5";"0";"1";"""[""Corbeau freux"",""Grand corbeau""]""";"""[""5""]"""
"663";"2012794081";"7";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""5""]"""
"666";"2012794081";"8";"[""Corbeau freux"",""Grand corbeau""]";"5";"0";"1";"""[""Corbeau freux"",""Grand corbeau""]""";"""[""5""]"""
"667";"2012794081";"9";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""5"",""4""]"""
"669";"2012794081";"10";"[""Mesange noire"",""Mesange nonnette""]";"5";"0";"1";"""[""Mesange nonnette"",""Mesange noire""]""";"""[""5""]"""
"671";"2012794081";"11";"[""Corbeau freux"",""Choucas des tours"",""Corneille noire""]";"5";"0";"1";"""[""Corbeau freux"",""Corneille noire"",""Choucas des tours""]""";"""[""5""]"""
"673";"2012794081";"12";"";NULL;"1";"1";"";""
"675";"2012794081";"16";"";NULL;"1";"1";"";""
"676";"2012794081";"17";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""5""]"""
"679";"2012794081";"18";"""Grand corbeau""";"3";"0";"1";"""[""Grand corbeau""]""";"""[""3""]"""
"680";"2012794081";"19";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""5"",""4""]"""
"440";"2013187675";"0";"[""Mesange nonnette"",""Choucas des tours""]";"3";"0";"1";"""[""Mesange nonnette"",""Choucas des tours""]""";"""[""3""]"""
"457";"2013187675";"1";"""Pigeon biset""";"4";"0";"1";"""[""Pigeon biset""]""";"""[""4""]"""
"471";"2013187675";"2";"[""Mesange nonnette"",""Choucas des tours""]";"4";"0";"1";"""[""Choucas des tours"",""Mesange nonnette""]""";"""[""3"",""4""]"""
"481";"2013187675";"3";"[""Mesange nonnette"",""Choucas des tours""]";"4";"0";"1";"""[""Mesange nonnette"",""Choucas des tours""]""";"""[""4""]"""
"489";"2013187675";"4";"[""Choucas des tours"",""Mesange charbonniere""]";"4";"0";"1";"""[""Mesange charbonniere"",""Choucas des tours""]""";"""[""4""]"""
"492";"2013187675";"5";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire""]""";"""[""6""]"""
"496";"2013187675";"6";"";NULL;"1";"1";"";""
"500";"2013187675";"7";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"503";"2013187675";"8";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire""]""";"""[""6""]"""
"505";"2013187675";"9";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"513";"2013187675";"10";"[""Mesange nonnette"",""Choucas des tours"",""Mesange charbonniere""]";"6";"0";"1";"""[""Choucas des tours"",""Mesange nonnette"",""Mesange charbonniere""]""";"""[""6""]"""
"517";"2013187675";"11";"""Corbeau freux""";"6";"0";"1";"""[""Corbeau freux""]""";"""[""6""]"""
"524";"2013187675";"12";"[""Mesange noire"",""Mesange charbonniere""]";"6";"0";"1";"""[""Mesange charbonniere"",""Mesange noire""]""";"""[""6""]"""
"531";"2013187675";"13";"""Rouge gorge""";"5";"0";"1";"""[""Rouge gorge""]""";"""[""5""]"""
"535";"2013187675";"14";"";NULL;"1";"1";"";""
"540";"2013187675";"15";"""Grand corbeau""";"5";"0";"1";"""[""Grand corbeau""]""";"""[""5""]"""
"543";"2013187675";"16";"""Corneille noire""";"5";"0";"1";"""[""Corneille noire""]""";"""[""5""]"""
"545";"2013187675";"17";"""Pigeon ramier""";"5";"0";"1";"""[""Pigeon ramier""]""";"""[""5""]"""
"549";"2013187675";"18";"[""Grand corbeau"",""Corbeau freux""]";"6";"0";"1";"""[""Grand corbeau"",""Corbeau freux""]""";"""[""6""]"""
"550";"2013187675";"19";"""Pigeon biset""";"5";"0";"1";"""[""Pigeon biset""]""";"""[""5""]"""
"368";"2106259936";"0";"""Choucas des tours""";"5";"0";"1";"""[""Choucas des tours""]""";"""[""5""]"""
"377";"2106259936";"1";"""Grand corbeau""";"6";"0";"1";"""[""Grand corbeau""]""";"""[""6""]"""
"387";"2106259936";"2";"[""Mesange charbonniere"",""Pigeon biset""]";"4";"0";"1";"""[""Pigeon biset"",""Mesange charbonniere""]""";"""[""4""]"""
"390";"2106259936";"3";"""Rouge gorge""";"7";"0";"1";"""[""Rouge gorge""]""";"""[""7""]"""
"397";"2106259936";"4";"""Mesange charbonniere""";"6";"0";"1";"""[""Mesange charbonniere""]""";"""[""6""]"""
"401";"2106259936";"5";"""Grand corbeau""";"6";"0";"1";"""[""Grand corbeau""]""";"""[""6""]"""
"408";"2106259936";"6";"""Corneille noire""";"5";"0";"1";"""[""Corneille noire""]""";"""[""5""]"""
"413";"2106259936";"7";"""Pigeon ramier""";"7";"0";"1";"""[""Pigeon ramier""]""";"""[""7""]"""
"421";"2106259936";"8";"[""Grand corbeau"",""Choucas des tours""]";"5";"0";"1";"""[""Grand corbeau"",""Choucas des tours""]""";"""[""5""]"""
"428";"2106259936";"9";"""Pigeon ramier""";"7";"0";"1";"""[""Pigeon ramier""]""";"""[""7""]"""
"432";"2106259936";"10";"""Mesange nonnette""";"5";"0";"1";"""[""Mesange nonnette""]""";"""[""5""]"""
"435";"2106259936";"11";"""Corbeau freux""";"4";"0";"1";"""[""Corbeau freux""]""";"""[""4""]"""
"441";"2106259936";"12";"""Choucas des tours""";"3";"0";"1";"""[""Choucas des tours""]""";"""[""3""]"""
"445";"2106259936";"13";"""Rouge gorge""";"7";"0";"1";"""[""Rouge gorge""]""";"""[""7""]"""
"450";"2106259936";"14";"""Mesange charbonniere""";"7";"0";"1";"""[""Mesange charbonniere""]""";"""[""7""]"""
"458";"2106259936";"15";"""Choucas des tours""";"2";"0";"1";"""[""Choucas des tours""]""";"""[""2""]"""
"462";"2106259936";"16";"""Corneille noire""";"5";"0";"1";"""[""Corneille noire""]""";"""[""4"",""5""]"""
"467";"2106259936";"17";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"470";"2106259936";"18";"""Choucas des tours""";"3";"0";"1";"""[""Choucas des tours""]""";"""[""3""]"""
"474";"2106259936";"19";"""Pigeon ramier""";"7";"0";"1";"""[""Pigeon ramier""]""";"""[""6"",""7""]"""
"281";"2117762848";"0";"""Mesange noire""";"5";"0";"1";"""[""Mesange noire""]""";"""[""5""]"""
"288";"2117762848";"1";"";NULL;"1";"0";"";""
"291";"2117762848";"2";"";NULL;"1";"1";"";""
"294";"2117762848";"3";"";NULL;"1";"0";"";""
"302";"2117762848";"4";"";NULL;"1";"0";"";""
"317";"2117762848";"9";"""Pigeon biset""";"6";"0";"1";"""[""Pigeon biset""]""";"""[""6""]"""
"342";"2117762848";"14";"""Mesange nonnette""";"5";"0";"1";"""[""Mesange nonnette""]""";"""[""5""]"""
"662";"2124205031";"0";"""Mesange nonnette""";"5";"0";"1";"""[""Mesange nonnette""]""";"""[""4"",""5"",""6"",""5""]"""
"664";"2124205031";"1";"""Corneille noire""";"3";"0";"1";"""[""Corneille noire""]""";"""[""3""]"""
"682";"2124205031";"2";"[""Mesange nonnette"",""Pigeon biset""]";"6";"0";"0";"""[""Pigeon biset""]""";"""[""6""]"""
"684";"2124205031";"3";"[""Mesange noire"",""Pigeon biset""]";"6";"0";"0";"""[""Pigeon biset""]""";"""[""6""]"""
"685";"2124205031";"4";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire""]""";"""[""6""]"""
"686";"2124205031";"5";"[""Corbeau freux"",""Mesange noire""]";"1";"0";"0";"""[""Corbeau freux""]""";"""[""1""]"""
"687";"2124205031";"6";"[""Corneille noire"",""Pigeon biset""]";"1";"0";"0";"""[""Pigeon biset""]""";"""[""1""]"""
"688";"2124205031";"7";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"689";"2124205031";"8";"""Grand corbeau""";"4";"0";"1";"""[""Grand corbeau""]""";"""[""4""]"""
"690";"2124205031";"9";"""Pigeon biset""";"6";"0";"1";"""[""Pigeon biset""]""";"""[""6""]"""
"692";"2124205031";"10";"""Mesange nonnette""";"6";"0";"1";"""[""Mesange nonnette""]""";"""[""6""]"""
"693";"2124205031";"11";"""Corbeau freux""";"6";"0";"1";"""[""Corbeau freux""]""";"""[""6""]"""
"694";"2124205031";"12";"""Choucas des tours""";"6";"0";"1";"""[""Choucas des tours""]""";"""[""6""]"""
"695";"2124205031";"14";"""Mesange nonnette""";"6";"0";"1";"""[""Mesange nonnette""]""";"""[""6""]"""
"696";"2124205031";"15";"""Grand corbeau""";"6";"0";"1";"""[""Grand corbeau""]""";"""[""6""]"""
"697";"2124205031";"16";"""Corbeau freux""";"7";"0";"1";"""[""Corbeau freux""]""";"""[""7""]"""
"698";"2124205031";"17";"""Pigeon ramier""";"6";"0";"1";"""[""Pigeon ramier""]""";"""[""6""]"""
"699";"2124205031";"18";"""Corbeau freux""";"6";"0";"1";"""[""Corbeau freux""]""";"""[""6""]"""
"113";"2130369032";"0";"";NULL;"1";"1";"";""
"124";"2130369032";"1";"""Corneille noire""";"6";"0";"1";"""[""Corneille noire"",""Corbeau freux"",""Corneille noire""]""";"""[""6""]"""
"130";"2130369032";"2";"";NULL;"1";"1";"";""
"139";"2130369032";"3";"";NULL;"1";"1";"";""
"143";"2130369032";"4";"";NULL;"1";"1";"";""
