"112";"1814769211";"5";"\"Epagneul Breton\"";"7";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"7\"]\""
"332";"1817574136";"1";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"5\",\"4\",\"3\"]\""
"342";"1817574136";"3";"\"Colley\"";"4";"0";"1";"\"[\"Basset\",\"Colley\"]\"";"\"[\"4\",\"4\"]\""
"352";"1817574136";"4";"";\N;"1";"0";"";""
"360";"1817574136";"5";"";\N;"1";"0";"";""
"366";"1817574136";"6";"";\N;"1";"0";"";""
"374";"1817574136";"9";"";\N;"1";"0";"";""
"379";"1817574136";"10";"";\N;"1";"0";"";""
"383";"1817574136";"11";"";\N;"1";"0";"";""
"389";"1817574136";"12";"";\N;"1";"0";"";""
"396";"1817574136";"13";"";\N;"1";"0";"";""
"1";"1906922223";"0";"\"Basset\"";"4";"0";"1";"\"[\"Basset\",\"Basset\"]\"";"\"[\"4\"]\""
"2";"1906922223";"1";"";\N;"1";"0";"";""
"3";"1906922223";"2";"[\"Corgi\",\"Foxhound\"]";"4";"0";"0";"\"[\"Foxhound\"]\"";"\"[\"4\"]\""
"4";"1906922223";"3";"";\N;"1";"0";"";""
"6";"1906922223";"5";"";\N;"1";"0";"";""
"7";"1906922223";"7";"";\N;"1";"0";"";""
"10";"1906922223";"8";"";\N;"1";"0";"";""
"12";"1906922223";"9";"";\N;"1";"0";"";""
"16";"1906922223";"10";"";\N;"1";"0";"";""
"267";"2024781554";"1";"\"Foxhound\"";"1";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"1\"]\""
"275";"2024781554";"2";"\"Foxhound\"";"1";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"2\",\"1\"]\""
"283";"2024781554";"3";"[\"Berger des Shetland\",\"Corgi\"]";"5";"0";"0";"\"[\"Corgi\"]\"";"\"[\"5\"]\""
"290";"2024781554";"4";"\"Foxhound\"";"1";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"1\"]\""
"303";"2024781554";"6";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"3\"]\""
"312";"2024781554";"8";"[\"Foxhound\",\"Beagle\"]";"3";"0";"1";"\"[\"Foxhound\",\"Beagle\"]\"";"\"[\"3\"]\""
"317";"2024781554";"9";"\"Epagneul Breton\"";"4";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"4\"]\""
"325";"2024781554";"11";"\"Beagle\"";"3";"0";"1";"\"[\"Foxhound\",\"Beagle\"]\"";"\"[\"4\",\"3\"]\""
"331";"2024781554";"12";"[\"Foxhound\",\"Epagneul Breton\"]";"5";"0";"0";"\"[\"Foxhound\"]\"";"\"[\"5\"]\""
"334";"2024781554";"13";"\"Beagle\"";"4";"0";"1";"\"[\"Foxhound\",\"Beagle\"]\"";"\"[\"4\"]\""
"200";"2030821573";"2";"";\N;"1";"0";"";""
"211";"2030821573";"3";"";\N;"1";"0";"";""
"218";"2030821573";"4";"";\N;"1";"0";"";""
"226";"2030821573";"5";"";\N;"1";"0";"";""
"242";"2030821573";"6";"[\"Foxhound\",\"Berger des Shetland\"]";"3";"0";"0";"\"[\"Berger des Shetland\",\"Berger des Shetland\"]\"";"\"[\"3\"]\""
"255";"2030821573";"7";"";\N;"1";"0";"";""
"258";"2030821573";"8";"";\N;"1";"0";"";""
"264";"2030821573";"9";"";\N;"1";"0";"";""
"274";"2030821573";"10";"";\N;"1";"0";"";""
"277";"2030821573";"11";"";\N;"1";"0";"";""
"281";"2030821573";"12";"";\N;"1";"0";"";""
"292";"2030821573";"13";"";\N;"1";"0";"";""
"138";"2039895520";"0";"\"Berger des Shetland\"";"2";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"2\"]\""
"170";"2039895520";"1";"\"Berger des Shetland\"";"3";"0";"1";"\"[\"Berger des Shetland\"]\"";"\"[\"3\"]\""
"184";"2039895520";"2";"\"Basset\"";"3";"0";"1";"\"[\"Basset\"]\"";"\"[\"3\"]\""
"202";"2039895520";"3";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"3\"]\""
"213";"2039895520";"4";"\"Colley\"";"3";"0";"1";"\"[\"Colley\"]\"";"\"[\"3\"]\""
"225";"2039895520";"5";"\"Epagneul Breton\"";"3";"0";"1";"\"[\"Epagneul Breton\"]\"";"\"[\"3\"]\""
"235";"2039895520";"6";"\"Corgi\"";"3";"0";"1";"\"[\"Corgi\"]\"";"\"[\"3\"]\""
"248";"2039895520";"7";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\",\"Berger des Shetland\"]\"";"\"[\"3\",\"5\",\"3\"]\""
"254";"2039895520";"8";"\"Corgi\"";"3";"0";"1";"\"[\"Corgi\"]\"";"\"[\"3\"]\""
"260";"2039895520";"9";"\"Basset\"";"5";"0";"1";"\"[\"Basset\"]\"";"\"[\"2\",\"5\"]\""
"265";"2039895520";"10";"\"Foxhound\"";"3";"0";"1";"\"[\"Foxhound\"]\"";"\"[\"3\"]\""
"268";"2039895520";"11";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"3\"]\""
"272";"2039895520";"12";"\"Beagle\"";"3";"0";"1";"\"[\"Beagle\"]\"";"\"[\"3\"]\""
"280";"2039895520";"13";"\"Corgi\"";"3";"0";"1";"\"[\"Corgi\"]\"";"\"[\"3\"]\""
